,id,municipio,data,precipitacao,temperatura_maxima,temperatura_minima,temperatura_media,umidade_relativa_media,quantidade_notificacoes
24537,24537,SENHOR DO BONFIM,06/03/2009,0.0,34.5,22.5,26.1,72.75,1
24538,24538,SENHOR DO BONFIM,09/03/2009,0.0,33.5,18.8,26.28,72.75,4
24539,24539,SENHOR DO BONFIM,10/03/2009,0.0,32.7,22.0,26.82,72.75,1
24540,24540,SENHOR DO BONFIM,12/03/2009,0.0,32.6,21.0,26.52,72.75,2
24541,24541,SENHOR DO BONFIM,13/03/2009,0.0,33.4,20.3,27.12,72.75,7
24542,24542,SENHOR DO BONFIM,16/03/2009,0.0,34.9,22.9,28.64,72.75,6
24543,24543,SENHOR DO BONFIM,17/03/2009,9.0,31.8,21.5,25.64,72.75,5
24544,24544,SENHOR DO BONFIM,18/03/2009,15.3,32.6,22.7,27.06,72.75,5
24545,24545,SENHOR DO BONFIM,19/03/2009,0.0,33.2,20.5,26.68,72.75,3
24546,24546,SENHOR DO BONFIM,20/03/2009,0.0,33.6,22.0,27.9,72.75,4
24547,24547,SENHOR DO BONFIM,23/03/2009,0.0,34.3,21.3,28.2,72.75,8
24548,24548,SENHOR DO BONFIM,24/03/2009,0.0,33.2,23.2,27.66,72.75,5
24549,24549,SENHOR DO BONFIM,25/03/2009,1.2,34.1,22.0,27.3,72.75,3
24550,24550,SENHOR DO BONFIM,26/03/2009,54.6,30.2,21.0,25.36,72.75,2
24551,24551,SENHOR DO BONFIM,27/03/2009,0.0,32.5,24.0,26.48,72.75,2
24552,24552,SENHOR DO BONFIM,30/03/2009,0.0,33.8,23.2,27.88,72.75,4
24553,24553,SENHOR DO BONFIM,31/03/2009,1.5,32.3,22.6,27.38,72.75,2
24554,24554,SENHOR DO BONFIM,01/04/2009,0.0,33.0,23.0,27.76,72.75,3
24555,24555,SENHOR DO BONFIM,02/04/2009,0.0,32.8,21.9,26.46,72.75,1
24556,24556,SENHOR DO BONFIM,03/04/2009,0.8,30.3,23.0,25.22,72.75,2
