,id,municipio,data,precipitacao,temperatura_maxima,temperatura_minima,temperatura_media,umidade_relativa_media,quantidade_notificacoes
5537,5537,CIPO,06/08/2012,0.0,32.0,15.3,22.88,63.25,1
5538,5538,CIPO,25/09/2012,0.0,31.8,17.9,24.5,56.25,2
5539,5539,CIPO,26/09/2012,0.0,34.8,19.1,26.02,60.0,1
5540,5540,CIPO,02/10/2012,0.0,31.8,18.9,24.5,67.25,1
5541,5541,CIPO,17/11/2012,0.0,36.4,23.4,27.88,58.0,2
5542,5542,CIPO,26/11/2012,0.0,36.4,23.6,28.0,61.5,1
5543,5543,CIPO,16/04/2013,0.3,36.5,23.4,29.08,57.75,2
5544,5544,CIPO,20/04/2013,0.0,33.0,21.2,27.24,72.5,2
5545,5545,CIPO,23/04/2013,4.4,29.8,23.0,25.24,77.25,1
5546,5546,CIPO,30/04/2013,14.0,30.0,20.5,24.78,85.5,1
5547,5547,CIPO,04/05/2013,0.1,32.0,19.7,25.5,74.75,1
5548,5548,CIPO,03/06/2013,0.2,30.5,18.7,24.64,79.5,1
