,data,precipitacao,temperatura_maxima,temperatura_minima,temperatura_media,umidade_relativa_media,quantidade_notificacoes,final_label
161,06/04/2011,0.0,32.3,19.1,25.18,68.75,5,Ciclo
162,07/04/2011,0.0,32.2,21.1,26.32,61.25,4,Ciclo
163,08/04/2011,0.0,29.4,19.1,23.72,79.25,4,Ciclo
164,10/04/2011,8.8,29.8,19.9,25.0,74.0,1,Ciclo
165,11/04/2011,3.1,30.2,20.3,24.74,70.75,2,Ciclo
166,12/04/2011,0.0,26.8,17.5,22.76,86.5,1,Ciclo
167,13/04/2011,8.5,28.9,17.3,23.68,75.5,2,Ciclo
168,14/04/2011,0.0,27.8,19.9,23.24,85.75,7,Ciclo
169,15/04/2011,2.3,29.0,19.3,23.48,85.25,1,Ciclo
170,18/04/2011,0.7,29.8,19.6,24.06,79.5,2,Não ciclo
171,19/04/2011,3.9,28.0,19.3,22.66,86.25,1,Não ciclo
172,25/04/2011,12.2,29.5,18.7,23.98,73.5,2,Não ciclo
173,26/04/2011,0.3,28.8,19.5,23.74,73.5,3,Não ciclo
174,28/04/2011,1.2,27.0,18.5,23.24,75.75,2,Não ciclo
175,02/05/2011,0.1,28.4,20.1,24.02,87.0,4,Não ciclo
176,03/05/2011,1.8,25.6,20.7,23.08,89.5,1,Não ciclo
177,17/05/2011,0.0,28.2,16.4,23.3,80.25,1,Não ciclo
178,31/05/2011,0.0,26.0,17.6,22.06,74.75,1,Não ciclo
179,29/06/2011,0.0,28.5,18.5,22.9,66.25,1,Não ciclo
180,30/06/2011,1.4,23.8,18.0,20.5,91.5,1,Não ciclo
181,05/07/2011,0.0,27.4,17.5,21.68,73.0,1,Não ciclo
182,06/07/2011,0.0,29.4,15.9,21.06,63.5,1,Não ciclo
183,10/01/2012,7.0,32.3,22.6,26.64,71.0,1,Não ciclo
184,16/01/2012,0.0,34.0,21.3,27.16,65.5,1,Não ciclo
185,17/01/2012,0.0,34.0,21.3,26.82,69.0,1,Não ciclo
186,10/07/2012,0.6,25.9,14.0,20.72,75.0,1,Não ciclo
187,12/11/2012,1.7,28.6,20.2,23.52,80.75,1,Não ciclo
188,21/02/2013,0.8,29.8,22.5,25.48,69.5,1,Não ciclo
189,22/03/2013,2.8,34.1,20.4,25.92,69.25,1,Não ciclo
190,18/04/2015,0.0,32.0,19.7,25.52,73.0,1,Não ciclo
191,22/04/2015,0.0,33.5,18.5,26.06,69.25,1,Não ciclo
192,23/04/2015,0.0,32.7,20.4,25.88,72.25,3,Não ciclo
193,27/04/2015,61.3,26.5,17.7,22.08,89.75,1,Não ciclo
194,29/04/2015,0.0,29.7,18.5,23.98,80.5,1,Não ciclo
195,04/05/2015,7.9,28.6,17.8,23.06,85.75,1,Não ciclo
196,08/06/2015,21.2,26.0,16.3,20.8,90.5,2,Não ciclo
197,15/06/2015,3.8,28.1,17.3,22.4,87.5,1,Não ciclo
198,23/06/2015,1.4,26.8,14.5,21.06,81.0,1,Não ciclo
199,27/06/2015,0.0,21.1,14.5,19.98,85.25,1,Não ciclo
200,18/02/2016,0.0,31.8,16.6,24.94,72.5,2,Não ciclo
201,08/03/2016,0.0,32.0,19.6,25.36,65.25,2,Não ciclo
202,21/03/2016,0.0,33.5,18.7,25.76,62.5,2,Não ciclo
203,30/03/2016,11.7,31.9,18.4,24.68,72.5,3,Não ciclo
204,31/03/2016,0.0,29.9,18.9,24.32,75.5,2,Não ciclo
